   0.448000E+01   0.734361E+03   0.189217E+01   0.115380E+02
   0.449000E+01   0.736389E+03   0.189378E+01   0.115340E+02
   0.450000E+01   0.738420E+03   0.189539E+01   0.115300E+02
   0.451000E+01   0.740453E+03   0.189710E+01   0.115270E+02
   0.452000E+01   0.742489E+03   0.189868E+01   0.115230E+02
   0.453000E+01   0.744527E+03   0.190026E+01   0.115190E+02
   0.454000E+01   0.746567E+03   0.190194E+01   0.115160E+02
   0.455000E+01   0.748609E+03   0.190350E+01   0.115120E+02
   0.456000E+01   0.750654E+03   0.190505E+01   0.115080E+02
   0.457000E+01   0.752701E+03   0.190660E+01   0.115040E+02
   0.458000E+01   0.754750E+03   0.190824E+01   0.115010E+02
   0.459000E+01   0.756802E+03   0.190976E+01   0.114970E+02
   0.460000E+01   0.758856E+03   0.191128E+01   0.114930E+02
   0.461000E+01   0.760912E+03   0.191278E+01   0.114890E+02
   0.462000E+01   0.762971E+03   0.191428E+01   0.114850E+02
   0.463000E+01   0.765032E+03   0.191587E+01   0.114820E+02
   0.464000E+01   0.767095E+03   0.191735E+01   0.114780E+02
   0.465000E+01   0.769161E+03   0.191882E+01   0.114740E+02
   0.466000E+01   0.771229E+03   0.192028E+01   0.114700E+02
   0.467000E+01   0.773299E+03   0.192173E+01   0.114660E+02
   0.468000E+01   0.775372E+03   0.192317E+01   0.114620E+02
   0.469000E+01   0.777447E+03   0.192460E+01   0.114580E+02
   0.470000E+01   0.779524E+03   0.192613E+01   0.114550E+02
   0.471000E+01   0.781604E+03   0.192754E+01   0.114510E+02
   0.472000E+01   0.783686E+03   0.192895E+01   0.114470E+02
   0.473000E+01   0.785770E+03   0.193034E+01   0.114430E+02
   0.474000E+01   0.787857E+03   0.193173E+01   0.114390E+02
